episode,generator,steps,states,success,max_contact_force_N,contact_frames,final_dist_m,final_yaw_err_rad,socket_drift_m,solver_error,dx,dy,dyaw
episode_172,mixed,301,302,False,71.18040560200808,20,0.04127788171172142,0.0013849437236785889,0.0,,0.010683626798748104,0.003634321235858339,-0.402264187779805
episode_173,mixed,309,310,False,75.57011824143984,21,0.041484080255031586,0.0007069110870361328,0.0,,-0.007243845571474181,0.009447673554525733,-0.470329039903104
episode_174,mixed,261,262,False,90.81297650247203,18,0.03940993919968605,0.000918164849281311,0.0,,-0.008636338044618556,0.003777845601988153,-0.24795399318939168
episode_175,mixed,272,273,False,83.37083581976486,18,0.04016721993684769,0.0003718435764312744,0.0,,0.005786822844641635,0.004469248397711259,-0.3727029404818838
episode_176,mixed,451,452,False,75.01048518839072,1,0.5578616857528687,1.2881067991256714,0.0,RuntimeError('motion planning failed'),-0.009807325301933702,0.006004602016476273,-0.19869533041524684
episode_177,mixed,289,290,False,84.68358683812568,19,0.040117908269166946,0.0012827664613723755,0.0,,0.0009953438217273885,0.009854819122771459,-0.19712822214180753
episode_178,mixed,283,284,False,89.44330379299592,20,0.041363418102264404,0.0005855262279510498,0.0,,-0.009595746477488919,0.011241257169823639,-0.40353720273756605
episode_179,mixed,609,610,False,64.66461436861648,1,0.4258072078227997,1.1988394260406494,0.0,,-0.00748831651289316,0.011784560100981424,-0.2815074244651425
episode_180,mixed,308,309,False,70.8193246726901,20,0.04133525490760803,0.0050168633460998535,0.0,,0.010615999116576482,0.008653383264355823,-0.33183424871381606
episode_181,mixed,255,256,False,68.3635596121809,18,0.03818516433238983,0.018643513321876526,0.0,,0.009103942129542394,0.005445849684544593,-0.2198575798281472
episode_182,mixed,230,231,False,67.11272148655799,1,0.3629218339920044,0.9171088933944702,0.0,,0.010071835182092155,0.004565796422353043,-0.22955312361253624
episode_183,mixed,279,280,False,86.18615514576668,19,0.040229592472314835,8.508563041687012e-06,0.0,,-0.009395581196117553,0.0026117744214004283,-0.24548460830218752
episode_184,mixed,290,291,False,86.59203409357434,20,0.041387271136045456,0.0009362399578094482,0.0,,-0.006700203804044092,0.003724410237546589,-0.4299893330989055
episode_185,mixed,422,423,False,76.31333895881546,1,0.4070717394351959,0.2681206166744232,0.0,,-0.01007948520551442,0.00953408946490003,-0.25166137927315324
episode_186,mixed,312,313,False,76.05913863254376,20,0.04124196618795395,0.0007964372634887695,0.0,,-0.009922626547287622,0.01049310322323487,-0.414977628059233
episode_187,mixed,373,374,False,74.59875329251211,20,0.04016931354999542,0.0016793608665466309,0.0,,0.007971324912588465,0.007613201202050456,-0.2046887708123502
episode_188,mixed,175,176,False,66.27156584983716,1,0.3178488612174988,0.2543553411960602,0.0,RuntimeError('motion planning failed'),0.007668462508993317,0.0033355507771365483,-0.24882771757464356
episode_189,mixed,426,427,True,2.8439094470610353,13,0.001686401548795402,0.0013941526412963867,0.0,,0.010536554340210207,0.005527433254831418,-0.3833107550528154
episode_190,mixed,286,287,False,80.78703254139198,19,0.0413033589720726,0.0004750490188598633,0.0,,0.0072212204215195835,0.007958365968222674,-0.4256102737534124
episode_191,mixed,299,300,False,83.15865395696422,21,0.040822047740221024,0.0016031265258789062,0.0,,0.0009491227129589143,0.006675830329499622,-0.22722548283359756
episode_192,mixed,428,429,True,71.89694519700181,15,0.0015288259601220489,0.005593746900558472,0.0,,-0.0017089287925397493,0.006826499501238181,-0.3402099356183116
episode_193,mixed,238,239,False,0.6806722886671791,1,0.37362319231033325,0.9345289468765259,0.0,,0.00948165496557039,0.0025272674961681523,-0.19920100013163172
episode_194,mixed,432,433,True,2.6713814325912484,14,0.0017241730820387602,0.006021216511726379,0.0,,-0.0006706454269802351,0.006479120796455892,-0.23519518911413903
episode_195,mixed,297,298,False,81.53870751037206,21,0.04133085906505585,0.013265371322631836,0.0,,0.008691126045976813,0.007686571541483878,-0.25361662157473497
episode_196,mixed,427,428,True,75.83189888303063,5,0.0016864013159647584,0.002874135971069336,0.0,,0.0009736090258035523,0.005085687275792769,-0.3674283405987565
episode_197,mixed,419,420,True,1.5617657269745175,4,0.0017135736998170614,0.0027979612350463867,0.0,,0.010109058384607267,0.00492124189396957,-0.3706096142336612
