task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_relation_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,TP-GMM additive (SE(3)),True,,2.6394279901869595,0.003120806669593376,True,0.9862083570811447,0.010681822603490765,0.014873770190311353,0.010775969527124563,0.027595359378913553,0.00776590731909943
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,TP-GMM SE(3),True,,2.572697300929576,0.0030285267066726715,True,0.9855920519381139,0.015404616005705201,0.013364187697444897,0.008403820290307173,0.035968310601026676,0.0062597797326766624
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Full operator (SE(3)),True,,0.00023063295520842075,0.0002990327313658548,True,0.9446227633671285,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.005901755066588521,8.439349839346523e-07,True,0.9970581101249321,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Pdiag finite (SE(3)),True,,0.4279446869622916,2.6932515226279496e-05,True,1.0221046809778822,4.823628752581793e-06,5.221265931982668e-06,7.384633509745766e-06,9.574649443760255e-06,9.904580815440126e-06
drawer_middle_open,prismatic_sliding,20260818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.006870306096971035,0.0813575205212615,False,0.179600676843767,0.179600676843767,0.179600676843767,0.179600676843767,0.179600676843767,0.179600676843767
drawer_middle_open,prismatic_sliding,20260818,10,qualified,15,1,Phase scalar GP (SE(3)),True,,0.25585140520706773,0.08135787606443953,False,0.18096640660129557,0.18096640660129557,0.18096640660129557,0.18096640660129557,0.18096640660129557,0.18096640660129557
drawer_middle_open,prismatic_sliding,20260818,10,qualified,15,1,TP-GMM additive (SE(3)),True,,2.374351490056142,0.0004872338131112694,True,0.9760062882119974,0.0025933380849787156,0.0055961091052924026,0.009460552523328225,0.010668678260874032,0.002197539482443389
drawer_middle_open,prismatic_sliding,20260818,10,qualified,15,1,TP-GMM SE(3),True,,3.2062951631378382,0.0005844385454056721,True,0.9737710085949702,0.003304281098020208,0.0041083343837673555,0.008815814104363273,0.011635502810617204,0.001960198606522301
drawer_middle_open,prismatic_sliding,20260818,10,qualified,15,1,Full operator (SE(3)),True,,0.00023193401284515858,0.0001253838298595282,True,1.0358585465270724,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.005788798211142421,0.00031537725846030544,True,1.0568705074265385,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,10,qualified,15,1,Pdiag finite (SE(3)),True,,0.8308693279977888,1.9219313378195383e-05,True,1.0026215472853182,1.8821874754337435e-06,1.8757103783448007e-06,4.470189439000159e-06,6.43749347577092e-06,3.86013512236767e-06
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.0023707239888608456,0.08142677822482491,False,0.1835682584256388,0.1835682584256388,0.1835682584256388,0.1835682584256388,0.1835682584256388,0.1835682584256388
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Phase scalar GP (SE(3)),True,,0.10483250790275633,0.0814271251748628,False,0.184964158695608,0.184964158695608,0.184964158695608,0.184964158695608,0.184964158695608,0.184964158695608
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,TP-GMM additive (SE(3)),True,,2.4552477039396763,0.0007770983199707765,True,0.9765303196735547,0.0024877521342731405,0.007109949004752119,0.020826036112485458,0.02011853994459356,0.002312595476873014
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,TP-GMM SE(3),True,,4.291685397969559,0.02981105478735405,True,0.6395026777020196,0.05759022860919019,0.04294760290884086,0.2447415573942866,0.13172598717363027,0.07403702620795727
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Full operator (SE(3)),True,,0.00022618798539042473,1.415681137133091e-05,True,0.9879508991557355,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.0057145708706229925,0.00021060186149595933,True,1.046473247252351,0.0,0.0,0.0,0.0,0.0
