dataset,episode,frame,time_s,stage
insert_10degree,55,416,13.866666793823242,axial_advance_candidate
insert_10degree,55,571,19.03333282470703,terminal_settle_candidate
insert_10degree,55,579,19.299999237060547,axial_advance_candidate
insert_10degree,55,609,20.299999237060547,terminal_settle_candidate
insert_10degree,55,729,24.299999237060547,axial_advance_candidate
insert_10degree,55,738,24.600000381469727,released
insert_10degree,56,0,0.0,approach
insert_10degree,56,333,11.100000381469727,grasp_lift
insert_10degree,56,416,13.866666793823242,transport
insert_10degree,56,463,15.433333396911621,prealignment
insert_10degree,56,535,17.83333396911621,axial_advance_candidate
insert_10degree,56,607,20.233333587646484,terminal_settle_candidate
insert_10degree,56,741,24.700000762939453,axial_advance_candidate
insert_10degree,56,756,25.200000762939453,terminal_settle_candidate
insert_10degree,56,806,26.866666793823242,axial_advance_candidate
insert_10degree,56,827,27.566667556762695,terminal_settle_candidate
insert_10degree,56,886,29.53333282470703,axial_advance_candidate
insert_10degree,56,898,29.933332443237305,released
insert_10degree,57,0,0.0,approach
insert_10degree,57,326,10.866666793823242,grasp_lift
insert_10degree,57,384,12.800000190734863,transport
insert_10degree,57,482,16.066667556762695,prealignment
insert_10degree,57,513,17.100000381469727,axial_advance_candidate
insert_10degree,57,696,23.200000762939453,terminal_settle_candidate
insert_10degree,57,773,25.766666412353516,axial_advance_candidate
insert_10degree,57,801,26.700000762939453,terminal_settle_candidate
insert_10degree,57,803,26.766666412353516,axial_advance_candidate
insert_10degree,57,820,27.33333396911621,terminal_settle_candidate
insert_10degree,57,908,30.266666412353516,axial_advance_candidate
insert_10degree,57,920,30.66666603088379,released
insert_10degree,58,0,0.0,approach
insert_10degree,58,288,9.600000381469727,grasp_lift
insert_10degree,58,347,11.566666603088379,transport
insert_10degree,58,421,14.033333778381348,prealignment
insert_10degree,58,491,16.366666793823242,axial_advance_candidate
insert_10degree,58,733,24.433332443237305,terminal_settle_candidate
insert_10degree,58,742,24.733333587646484,axial_advance_candidate
insert_10degree,58,801,26.700000762939453,terminal_settle_candidate
insert_10degree,58,951,31.700000762939453,axial_advance_candidate
insert_10degree,58,962,32.06666564941406,released
insert_10degree,59,0,0.0,approach
insert_10degree,59,328,10.933333396911621,grasp_lift
insert_10degree,59,395,13.166666984558105,transport
insert_10degree,59,465,15.5,prealignment
insert_10degree,59,489,16.299999237060547,axial_advance_candidate
insert_10degree,59,839,27.96666717529297,terminal_settle_candidate
insert_10degree,59,976,32.53333282470703,axial_advance_candidate
insert_10degree,59,986,32.86666488647461,released
insert_10degree,60,0,0.0,approach
insert_10degree,60,323,10.766666412353516,grasp_lift
insert_10degree,60,395,13.166666984558105,transport
insert_10degree,60,479,15.966666221618652,prealignment
insert_10degree,60,516,17.200000762939453,axial_advance_candidate
insert_10degree,60,965,32.16666793823242,terminal_settle_candidate
insert_10degree,60,996,33.20000076293945,axial_advance_candidate
insert_10degree,60,1011,33.70000076293945,released
