task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,alpha_pre,alpha_post,e_alpha,switch_detected,switch_status,switch_location
keyed,20260818,5,qualified,5,2,Frame-weighted,True,,0.006250862032175064,0.5984560537540978,0.6631312511665338,0.47334230985642956,False,right_censored,
keyed,20260818,5,qualified,5,2,Phase scalar GP,True,,0.19584400579333305,0.598452580337422,0.6631366011779184,0.47332464494328563,False,right_censored,
keyed,20260818,5,qualified,5,2,TP-GMM additive,True,,16.01483741030097,0.744110654074809,0.2149329486405009,0.11747837450372167,True,detected,0.6110114975063632
keyed,20260818,5,qualified,5,2,TP-GMM SE(2),True,,15.460595079232007,0.7494272508066355,0.20711565057508133,0.1365686149148754,True,detected,0.6028163089724338
keyed,20260818,5,qualified,5,2,Generic RBF,True,,0.582997091114521,0.7391482161223871,0.1779266187927544,0.16280170041245312,True,detected,0.593252077999251
keyed,20260818,5,qualified,5,2,Full operator,True,,0.0021666642278432846,0.7724372534770816,0.1855990752562483,0.17046135612509336,True,detected,0.5950057037367628
keyed,20260818,5,qualified,5,2,Pdiag pointwise,True,,0.00806723814457655,0.8287861919086097,0.20792594243900353,0.152343047086622,True,detected,0.6024947258624043
keyed,20260818,5,qualified,5,2,Pdiag finite,True,,2.751595775131136,0.804923528772498,0.21139509912345553,0.1529114356910948,True,detected,0.6030279085668668
keyed,20260818,6,random,10,0,Frame-weighted,True,,0.0061664157547056675,0.7426972948669307,0.6024234147962916,0.3030834629822546,True,detected,0.8014362952288376
keyed,20260818,6,random,10,0,Phase scalar GP,True,,0.24170879228040576,0.7427165042527035,0.6024049485575856,0.3030582930303638,True,detected,0.7977717182494526
keyed,20260818,6,random,10,0,TP-GMM additive,True,,27.038278635125607,0.826562174799968,0.3467581410941561,0.15541224789840702,True,detected,0.6376458754727946
keyed,20260818,6,random,10,0,TP-GMM SE(2),True,,33.04106763191521,0.8183117974344605,0.34603736087739934,0.1664975660646536,True,detected,0.6373246813330478
keyed,20260818,6,random,10,0,Generic RBF,True,,1.3299667881801724,0.7987222062705398,0.27542610838054615,0.1649152913776463,True,detected,0.6103946927152041
keyed,20260818,6,random,10,0,Full operator,True,,0.0020753941498696804,0.8050389952143293,0.27763261603386336,0.16649920344695135,True,detected,0.6105433060064683
keyed,20260818,6,random,10,0,Pdiag pointwise,True,,0.007590608671307564,0.8078502127322271,0.2816398597216133,0.16687282190464583,True,detected,0.6104877896000097
keyed,20260818,6,random,10,0,Pdiag finite,True,,3.4061136418022215,0.7683362432721248,0.2948504890239626,0.18445956173990014,True,detected,0.6120240122850328
keyed,20260818,7,random,10,1,Frame-weighted,True,,0.009342686738818884,0.7563988102948217,0.6133352922273684,0.30226280917332493,True,detected,0.846797412990466
keyed,20260818,7,random,10,1,Phase scalar GP,True,,0.4271875647827983,0.7564003022332052,0.6133341837076947,0.30225923439261115,True,detected,0.8464957679658079
keyed,20260818,7,random,10,1,TP-GMM additive,True,,36.596834203228354,0.8247822876405074,0.3367050163839547,0.14954494484173803,True,detected,0.6331307197295265
keyed,20260818,7,random,10,1,TP-GMM SE(2),True,,34.24885032325983,0.800607156592483,0.33710550193794353,0.17294431345116348,True,detected,0.6335834449124914
keyed,20260818,7,random,10,1,Generic RBF,True,,1.4700840720906854,0.8117623262360064,0.32387373229935895,0.17142911883714285,True,detected,0.6144907805775623
keyed,20260818,7,random,10,1,Full operator,True,,0.00246615894138813,0.8132473219539436,0.32468603479359165,0.1720149972932259,True,detected,0.6143034449779725
keyed,20260818,7,random,10,1,Pdiag pointwise,True,,0.01241761865094304,0.8115058287967245,0.2553583106135361,0.16179928540154112,True,detected,0.6076475607320982
keyed,20260818,7,random,10,1,Pdiag finite,True,,2.756699991878122,0.7676093472284884,0.27245072973349016,0.18249442882565983,True,detected,0.6097415889557452
keyed,20260818,8,random,10,2,Frame-weighted,True,,0.009286553598940372,0.7868459818254162,0.6934869553939871,0.3354053545766877,False,right_censored,
keyed,20260818,8,random,10,2,Phase scalar GP,True,,0.4502921742387116,0.7867655011962391,0.6935695936652886,0.33547185336119184,False,right_censored,
keyed,20260818,8,random,10,2,TP-GMM additive,True,,30.683241754304618,0.8024566588356562,0.24004966183367382,0.12700590645461435,True,detected,0.5758297040307299
keyed,20260818,8,random,10,2,TP-GMM SE(2),True,,36.88124128803611,0.8205350798500747,0.23714856330484652,0.11665589969756894,True,detected,0.564954951676812
keyed,20260818,8,random,10,2,Generic RBF,True,,2.4642180539667606,0.8139257842146662,0.2904580371745057,0.16373102376185694,True,detected,0.6099137342682125
keyed,20260818,8,random,10,2,Full operator,True,,0.0023985118605196476,0.8153637334269374,0.290984685956728,0.1641076163379594,True,detected,0.6097811556675755
keyed,20260818,8,random,10,2,Pdiag pointwise,True,,0.011881176847964525,0.8130371068501385,0.2896118468684895,0.16504715449991902,True,detected,0.6105193139655253
keyed,20260818,8,random,10,2,Pdiag finite,True,,3.4974234919063747,0.7889233355024851,0.3086249568864536,0.1788990379436186,True,detected,0.6129543606892218
keyed,20260818,9,qualified,10,0,Frame-weighted,True,,0.009446254931390285,0.7130392302786749,0.675425764282229,0.3636569272106199,False,right_censored,
keyed,20260818,9,qualified,10,0,Phase scalar GP,True,,0.4821571549400687,0.713051869710196,0.675413971365593,0.3636380484052022,False,right_censored,
keyed,20260818,9,qualified,10,0,TP-GMM additive,True,,37.5233966386877,0.8025480780379547,0.22900832485200767,0.10636054471123993,True,detected,0.5591369030413484
keyed,20260818,9,qualified,10,0,TP-GMM SE(2),True,,28.578725412022322,0.8113017770524835,0.4021768188351782,0.18449124892488822,True,detected,0.6601115251342989
keyed,20260818,9,qualified,10,0,Generic RBF,True,,1.388797229155898,0.7965729910147101,0.29794542181253103,0.17021719290884843,True,detected,0.6132510751797758
keyed,20260818,9,qualified,10,0,Full operator,True,,0.00212001521140337,0.8023572571128106,0.3003772267412691,0.17171676497403865,True,detected,0.6133373954967102
keyed,20260818,9,qualified,10,0,Pdiag pointwise,True,,0.007867686916142702,0.8064559846353002,0.27351511301617376,0.16642482821980017,True,detected,0.6102165872290748
keyed,20260818,9,qualified,10,0,Pdiag finite,True,,1.468224675860256,0.7422577723962737,0.2926130648852439,0.196199284287318,True,detected,0.6120205857782198
keyed,20260818,10,qualified,10,1,Frame-weighted,True,,0.006130088120698929,0.7047877487934693,0.6977497926257971,0.3845744617297743,False,right_censored,
keyed,20260818,10,qualified,10,1,Phase scalar GP,True,,0.7054835269227624,0.7047854220724181,0.6977554869631706,0.3845516046296396,False,right_censored,
keyed,20260818,10,qualified,10,1,TP-GMM additive,True,,22.734699761029333,0.7858524541196513,0.2725839511127531,0.141812153932511,True,detected,0.5961399917465252
keyed,20260818,10,qualified,10,1,TP-GMM SE(2),True,,23.588230503257364,0.8186152116072141,0.35098053249312455,0.15652489119673932,True,detected,0.6386505382462184
keyed,20260818,10,qualified,10,1,Generic RBF,True,,0.7007662439718843,0.8146660339603596,0.29935685361054387,0.16330837419143837,True,detected,0.611359144788233
keyed,20260818,10,qualified,10,1,Full operator,True,,0.002422839868813753,0.8163896915834259,0.30000479664725854,0.163765609547241,True,detected,0.6111293847208243
keyed,20260818,10,qualified,10,1,Pdiag pointwise,True,,0.011954449117183685,0.8192671045641832,0.289704197125398,0.16118929128405696,True,detected,0.6098548679828194
keyed,20260818,10,qualified,10,1,Pdiag finite,True,,33.85807316703722,0.8293205157975617,0.3038653819445475,0.1630854205532918,True,detected,0.6126277881207212
keyed,20260818,11,qualified,10,2,Frame-weighted,True,,0.006109913345426321,0.6143469870878814,0.727652353000304,0.4875960149661776,False,right_censored,
keyed,20260818,11,qualified,10,2,Phase scalar GP,True,,0.21342956088483334,0.6143423337741787,0.7276580911159107,0.4875887388419682,False,right_censored,
keyed,20260818,11,qualified,10,2,TP-GMM additive,True,,22.207161581143737,0.7425206283534641,0.20090187634323545,0.13007026670266503,True,detected,0.5952345323175227
keyed,20260818,11,qualified,10,2,TP-GMM SE(2),True,,21.793507298920304,0.7543426482428136,0.20053108421358584,0.14509622660122495,True,detected,0.5950495934401301
keyed,20260818,11,qualified,10,2,Generic RBF,True,,0.511887839064002,0.7811390280508551,0.20564038639670856,0.15785617907600272,True,detected,0.5918580520385082
keyed,20260818,11,qualified,10,2,Full operator,True,,0.002112471964210272,0.7814954727332966,0.20573915343642962,0.15802925196159603,True,detected,0.5918769949092744
keyed,20260818,11,qualified,10,2,Pdiag pointwise,True,,0.007771074306219816,0.8189770254252592,0.20940733774123785,0.1520561730783949,True,detected,0.6011002469856627
keyed,20260818,11,qualified,10,2,Pdiag finite,True,,6.257132950704545,0.8021106977094834,0.23697831264685815,0.15663534749107652,True,detected,0.6034233318754832
keyed,20260818,12,random,20,0,Frame-weighted,True,,0.006499390117824078,0.7410494988485081,0.6685231354450464,0.3419286743232567,False,right_censored,
keyed,20260818,12,random,20,0,Phase scalar GP,True,,0.20591681683436036,0.7410600867701713,0.6685130522173525,0.3419151402584724,False,right_censored,
keyed,20260818,12,random,20,0,TP-GMM additive,True,,41.96859458601102,0.8082818393019131,0.22946300998738664,0.12131309659615504,True,detected,0.5852935911377521
keyed,20260818,12,random,20,0,TP-GMM SE(2),True,,43.402007495984435,0.795852114022213,0.2298716189579371,0.13969075613588847,True,detected,0.5858513576265604
keyed,20260818,12,random,20,0,Generic RBF,True,,0.7425150577910244,0.8082296941385836,0.24532902352244887,0.16175786381534438,True,detected,0.6072253541406946
keyed,20260818,12,random,20,0,Full operator,True,,0.0020924308337271214,0.8082239700173001,0.24532720150042983,0.16175824423760382,True,detected,0.6072887150740653
keyed,20260818,12,random,20,0,Pdiag pointwise,True,,0.007846516091376543,0.8088373259366594,0.24015463674791654,0.16109847058425547,True,detected,0.6066623921011254
keyed,20260818,12,random,20,0,Pdiag finite,True,,3.7597192977555096,0.7601497458466326,0.26383805246494235,0.18441906460262703,True,detected,0.6087546099046827
keyed,20260818,13,random,20,1,Frame-weighted,True,,0.009928418789058924,0.7510090693520276,0.6396208967948099,0.3182996768083581,False,right_censored,
keyed,20260818,13,random,20,1,Phase scalar GP,True,,0.31712034717202187,0.7510142692617718,0.6396166967384408,0.3182882949539534,False,right_censored,
keyed,20260818,13,random,20,1,TP-GMM additive,True,,42.5290604038164,0.736166352141561,0.2756763660732673,0.15279491472080944,True,detected,0.6158350797833516
keyed,20260818,13,random,20,1,TP-GMM SE(2),True,,40.77045850036666,0.8053534464346629,0.2406191059568226,0.14129318652630127,True,detected,0.601278402808401
keyed,20260818,13,random,20,1,Generic RBF,True,,0.5424114810302854,0.8097852009874785,0.22545417516297314,0.15962118793230404,True,detected,0.6070541783507938
keyed,20260818,13,random,20,1,Full operator,True,,0.002051526214927435,0.8103443649481045,0.22561450751840692,0.15976648868066584,True,detected,0.6068940950522577
keyed,20260818,13,random,20,1,Pdiag pointwise,True,,0.007624831050634384,0.8101888162704565,0.22583665519285215,0.15962148850948915,True,detected,0.606444323854713
keyed,20260818,13,random,20,1,Pdiag finite,True,,3.21155026787892,0.7731356783775023,0.24757241550290562,0.17720289187135918,True,detected,0.608459971819785
keyed,20260818,14,random,20,2,Frame-weighted,True,,0.0062568942084908485,0.7538000093788978,0.6481077057114918,0.32458386642247317,False,right_censored,
keyed,20260818,14,random,20,2,Phase scalar GP,True,,0.242070022970438,0.7538006194756817,0.6481076338028806,0.3245801679418095,False,right_censored,
keyed,20260818,14,random,20,2,TP-GMM additive,True,,42.01699624629691,0.8056052924294107,0.22859810071287273,0.1428055949468965,True,detected,0.6025078128889441
keyed,20260818,14,random,20,2,TP-GMM SE(2),True,,40.851256500929594,0.7992517819227287,0.2299849833196254,0.15484110987993938,True,detected,0.6032816281736939
keyed,20260818,14,random,20,2,Generic RBF,True,,1.8448328389786184,0.8063657271733286,0.22026996081591213,0.16152366033572693,True,detected,0.6074343768519791
keyed,20260818,14,random,20,2,Full operator,True,,0.0020992299541831017,0.806359297808024,0.22026815655337129,0.16152335803710727,True,detected,0.6073654522604743
keyed,20260818,14,random,20,2,Pdiag pointwise,True,,0.007821158971637487,0.8092204222765829,0.2175363223394115,0.16005400551544707,True,detected,0.6065117141326427
keyed,20260818,14,random,20,2,Pdiag finite,True,,2.617812813259661,0.7643366812242595,0.2393495872595401,0.18048240551887207,True,detected,0.6083830435367856
keyed,20260818,15,qualified,20,0,Frame-weighted,True,,0.0062618558295071125,0.6918584181825627,0.6786732276226553,0.3815349749674494,False,right_censored,
keyed,20260818,15,qualified,20,0,Phase scalar GP,True,,0.2859160383231938,0.6918564666971924,0.6786753519253232,0.3815358442041365,False,right_censored,
keyed,20260818,15,qualified,20,0,TP-GMM additive,True,,38.47608642466366,0.797406836202668,0.24428884972383044,0.13901650362520612,True,detected,0.6026722508976957
keyed,20260818,15,qualified,20,0,TP-GMM SE(2),True,,40.78091857023537,0.8068527110182245,0.24290953387886205,0.14478721052935006,True,detected,0.6021348449606398
keyed,20260818,15,qualified,20,0,Generic RBF,True,,0.5425407248549163,0.8128516028533356,0.22797502883092632,0.15757787237650245,True,detected,0.6051739470817288
keyed,20260818,15,qualified,20,0,Full operator,True,,0.0017729471437633038,0.812845836002446,0.22797340335700014,0.15757819137657403,True,detected,0.6050429667548904
keyed,20260818,15,qualified,20,0,Pdiag pointwise,True,,0.006620671134442091,0.8135383788759886,0.22730116270002163,0.15724437558769483,True,detected,0.6049213790866594
keyed,20260818,15,qualified,20,0,Pdiag finite,True,,5.819724956993014,0.7841885746173027,0.25101598180376855,0.17149076806715066,True,detected,0.6072871814578922
keyed,20260818,16,qualified,20,1,Frame-weighted,True,,0.006433458998799324,0.7463704772194258,0.6583658593268876,0.3319682537884965,False,right_censored,
keyed,20260818,16,qualified,20,1,Phase scalar GP,True,,0.22950670402497053,0.7463767069680906,0.658360215020179,0.33195881746026723,False,right_censored,
keyed,20260818,16,qualified,20,1,TP-GMM additive,True,,39.8234618161805,0.7965960802805341,0.264712283772774,0.1402592597320041,True,detected,0.6033290537891196
keyed,20260818,16,qualified,20,1,TP-GMM SE(2),True,,40.11908521922305,0.804036677376021,0.2645498397721359,0.14605327585894926,True,detected,0.6035655133800707
keyed,20260818,16,qualified,20,1,Generic RBF,True,,0.5572453271597624,0.8097613177614325,0.24772721280972892,0.1605448788580674,True,detected,0.6074017872721801
keyed,20260818,16,qualified,20,1,Full operator,True,,0.002186778001487255,0.8102818488482513,0.24789248002318576,0.16068547820333925,True,detected,0.6072976588570642
keyed,20260818,16,qualified,20,1,Pdiag pointwise,True,,0.00861901929602027,0.8107820460240245,0.24747633482724815,0.1605228122866122,True,detected,0.607169446430203
keyed,20260818,16,qualified,20,1,Pdiag finite,True,,2.19594886014238,0.7676567522393131,0.2715242400420149,0.18035561205108327,True,detected,0.6093988603308861
keyed,20260818,17,qualified,20,2,Frame-weighted,True,,0.006268805358558893,0.756706590767568,0.6516760102663105,0.32022556608422553,False,right_censored,
keyed,20260818,17,qualified,20,2,Phase scalar GP,True,,0.26524363504722714,0.7567110683533036,0.6516722624508856,0.3202172099011631,False,right_censored,
keyed,20260818,17,qualified,20,2,TP-GMM additive,True,,43.76612444734201,0.7926088558994786,0.243484333654838,0.13871143223832638,True,detected,0.5953667259162366
keyed,20260818,17,qualified,20,2,TP-GMM SE(2),True,,45.14947148691863,0.7967620344986025,0.26507769707810264,0.1480632047882998,True,detected,0.6043947399959853
keyed,20260818,17,qualified,20,2,Generic RBF,True,,0.4264846509322524,0.8106289068451058,0.25370505021411555,0.16156410284536107,True,detected,0.6080554200722719
keyed,20260818,17,qualified,20,2,Full operator,True,,0.0021988959051668644,0.8106232937444351,0.253703270994144,0.1615650983372342,True,detected,0.6080677869332102
keyed,20260818,17,qualified,20,2,Pdiag pointwise,True,,0.008195837959647179,0.8105740609893348,0.25091448480271716,0.1612133161557345,True,detected,0.6077788135064939
keyed,20260818,17,qualified,20,2,Pdiag finite,True,,2.668998633045703,0.7766099723602019,0.2727976664238732,0.17828730032057002,True,detected,0.6100387649373649
keyed,20270818,0,random,5,0,Frame-weighted,True,,0.005694316700100899,0.7803060399925154,0.6790662246058838,0.3306802117520704,False,right_censored,
keyed,20270818,0,random,5,0,Phase scalar GP,True,,0.3092992571182549,0.7803074466622151,0.6790655350769105,0.3306748265360142,False,right_censored,
keyed,20270818,0,random,5,0,TP-GMM additive,True,,14.32464070385322,0.5633414582626094,0.5167691451934706,0.2502139947019382,False,right_censored,
keyed,20270818,0,random,5,0,TP-GMM SE(2),True,,13.732286452781409,0.7063751972813453,0.36170632356387067,0.16400566193815164,True,detected,0.6119593818978977
keyed,20270818,0,random,5,0,Generic RBF,True,,0.8628388568758965,0.8069114661403904,0.2168446699042212,0.1626219837270818,True,detected,0.6076619147259228
keyed,20270818,0,random,5,0,Full operator,True,,0.002231706865131855,0.808070071104868,0.21716677652745467,0.16292455284438237,True,detected,0.6076418947652205
keyed,20270818,0,random,5,0,Pdiag pointwise,True,,0.007935462053865194,0.8111167494412874,0.21120662376883154,0.15772507859402082,True,detected,0.6042572675840555
keyed,20270818,0,random,5,0,Pdiag finite,True,,3.5432574367150664,0.7733827073307158,0.23695507918937292,0.17858422534004398,True,detected,0.6063719689978081
keyed,20270818,1,random,5,1,Frame-weighted,True,,0.006286658812314272,0.795547886184061,0.7522967241912255,0.3703084024562741,False,right_censored,
keyed,20270818,1,random,5,1,Phase scalar GP,True,,0.23881198605522513,0.7955187390770212,0.7523285992207138,0.3703215078100415,False,right_censored,
keyed,20270818,1,random,5,1,TP-GMM additive,True,,15.171239040791988,0.6277080654879883,0.27886211085053964,0.1443656447553268,True,detected,0.5323001817595832
keyed,20270818,1,random,5,1,TP-GMM SE(2),True,,13.976539392024279,0.6629274521194352,0.2853311705666325,0.14796104655254488,True,detected,0.5662191778008231
keyed,20270818,1,random,5,1,Generic RBF,True,,1.204466036055237,0.8287372952056193,0.20450393699337419,0.1526031698409959,True,detected,0.6033989194387616
keyed,20270818,1,random,5,1,Full operator,True,,0.0024616369046270847,0.8294394728613164,0.20468564206032963,0.15279751918044363,True,detected,0.603489309225997
keyed,20270818,1,random,5,1,Pdiag pointwise,True,,0.01229044096544385,0.8238654704571213,0.20005445875115857,0.15199746752133508,True,detected,0.6010176887379393
keyed,20270818,1,random,5,1,Pdiag finite,True,,1.9797455160878599,0.765672599869834,0.22597102917984227,0.1739666803457544,True,detected,0.6023160972854975
keyed,20270818,2,random,5,2,Frame-weighted,True,,0.009331730660051107,0.6551612933992691,0.6725898160532431,0.4083126000471428,False,right_censored,
keyed,20270818,2,random,5,2,Phase scalar GP,True,,0.29715716326609254,0.6551574334922418,0.6725948833514994,0.4083061662887772,False,right_censored,
keyed,20270818,2,random,5,2,TP-GMM additive,True,,13.47476868191734,0.4851371013586828,0.38816873353618603,0.23103167967051053,False,left_censored,
keyed,20270818,2,random,5,2,TP-GMM SE(2),True,,12.592685631942004,0.7206355150974448,0.12809990681142108,0.10581922884680271,True,detected,0.5234902353506155
keyed,20270818,2,random,5,2,Generic RBF,True,,0.3882249188609421,0.8003860146524476,0.2156567998918563,0.15316569881707268,True,detected,0.604003091745505
keyed,20270818,2,random,5,2,Full operator,True,,0.0021333638578653336,0.8158338891098191,0.21967675605671283,0.15667467805547175,True,detected,0.6047376268832041
keyed,20270818,2,random,5,2,Pdiag pointwise,True,,0.00783730298280716,0.8148297291507888,0.23834765720729983,0.15703966743963013,True,detected,0.6041017431494088
keyed,20270818,2,random,5,2,Pdiag finite,True,,1.4791700229980052,0.7850772243771605,0.25266533149518866,0.16922999117398022,True,detected,0.6058369994190463
keyed,20270818,3,qualified,5,0,Frame-weighted,True,,0.00603294325992465,0.4789238363003844,0.7040055221197479,0.6406518611573336,False,right_censored,
keyed,20270818,3,qualified,5,0,Phase scalar GP,True,,0.28448206884786487,0.4789347012426696,0.7039981688519703,0.6405557189829103,False,right_censored,
keyed,20270818,3,qualified,5,0,TP-GMM additive,True,,13.300221536774188,0.7134145691895176,0.15894308468801388,0.06637352738585371,True,detected,0.5238591308382384
keyed,20270818,3,qualified,5,0,TP-GMM SE(2),True,,12.861969950143248,0.6858737876453869,0.16766000408969434,0.1001096096073527,True,detected,0.525958917936392
keyed,20270818,3,qualified,5,0,Generic RBF,True,,0.2747073038481176,0.750645698010687,0.4774935692684532,0.21533593267107395,True,detected,0.6657763035962806
keyed,20270818,3,qualified,5,0,Full operator,True,,0.002067490015178919,0.8187576688887478,0.5411711258092173,0.249087067689966,True,detected,0.7051268198180891
keyed,20270818,3,qualified,5,0,Pdiag pointwise,True,,0.007705442141741514,0.8232699201393073,0.24146611040982896,0.1577791985925569,True,detected,0.6062454248538006
keyed,20270818,3,qualified,5,0,Pdiag finite,True,,9.331687954254448,0.8616522899055731,0.24796326385369746,0.1550856190934848,True,detected,0.608475465513448
keyed,20270818,4,qualified,5,1,Frame-weighted,True,,0.009292128030210733,0.8058165663851072,0.595735325326373,0.2713684252264816,True,detected,0.6648229015003148
keyed,20270818,4,qualified,5,1,Phase scalar GP,True,,0.42327528493478894,0.8057100076922424,0.5958469334779433,0.27143142865444025,True,detected,0.6668206847598499
keyed,20270818,4,qualified,5,1,TP-GMM additive,True,,13.276565538253635,0.6003254487080256,0.10810285789394611,0.12309134380798728,False,left_censored,
keyed,20270818,4,qualified,5,1,TP-GMM SE(2),True,,13.248663872946054,0.5980532253389087,0.11028350070775068,0.13466056436487656,False,left_censored,
keyed,20270818,4,qualified,5,1,Generic RBF,True,,0.7657727608457208,0.8069255656813442,0.19677462850627897,0.1576654852656782,True,detected,0.6002754134465061
keyed,20270818,4,qualified,5,1,Full operator,True,,0.0020807660184800625,0.8069248829394406,0.1967746298657302,0.15770341806645227,True,detected,0.5999733615929196
keyed,20270818,4,qualified,5,1,Pdiag pointwise,True,,0.007755361031740904,0.8052367307712578,0.1967042952615313,0.15858109812240065,True,detected,0.6000918301761697
keyed,20270818,4,qualified,5,1,Pdiag finite,True,,1.7543138898909092,0.759950377609334,0.20811562780064352,0.17865917650493554,True,detected,0.6011283237366976
keyed,20270818,5,qualified,5,2,Frame-weighted,True,,0.006285104900598526,0.42901904655978434,0.6578156096884377,0.6965690895210507,False,right_censored,
keyed,20270818,5,qualified,5,2,Phase scalar GP,True,,0.24286381620913744,0.42900488459850317,0.6578300106719468,0.6965761614013549,False,right_censored,
keyed,20270818,5,qualified,5,2,TP-GMM additive,True,,14.410760276950896,0.5567599931080234,0.12669660303840324,0.12403148420035323,False,left_censored,
keyed,20270818,5,qualified,5,2,TP-GMM SE(2),True,,13.74718129215762,0.8026660488517665,0.1674901524281995,0.10557751102996844,True,detected,0.5578728437097207
keyed,20270818,5,qualified,5,2,Generic RBF,True,,0.6032033218070865,0.7477382410972925,0.19879773650336519,0.15879237209545907,True,detected,0.5961688550063942
keyed,20270818,5,qualified,5,2,Full operator,True,,0.002101348713040352,0.781196640752255,0.20790572851987005,0.16585880000256462,True,detected,0.5974015222425659
keyed,20270818,5,qualified,5,2,Pdiag pointwise,True,,0.007834475953131914,0.8172742101652486,0.21149974036966904,0.1569266952037371,True,detected,0.6034389901433858
keyed,20270818,5,qualified,5,2,Pdiag finite,True,,9.281567869707942,0.821900174120772,0.2127566505966148,0.1546117346938447,True,detected,0.6041226055421521
keyed,20270818,6,random,10,0,Frame-weighted,True,,0.00959084089845419,0.734016807333053,0.5998508147595828,0.30736544269672433,True,detected,0.673242976576738
keyed,20270818,6,random,10,0,Phase scalar GP,True,,0.47008599573746324,0.7339697936549918,0.599898749352151,0.30740567553474796,True,detected,0.6731934667200165
keyed,20270818,6,random,10,0,TP-GMM additive,True,,23.54605363868177,0.8091871806359479,0.1788138440854454,0.09445525957463438,True,detected,0.552463985392276
keyed,20270818,6,random,10,0,TP-GMM SE(2),True,,25.469070829916745,0.5428242712587061,0.452996014935565,0.24034932857678534,False,left_censored,
keyed,20270818,6,random,10,0,Generic RBF,True,,0.3934851046651602,0.8117443838689694,0.21070144130047425,0.15589639772792102,True,detected,0.602727240105325
keyed,20270818,6,random,10,0,Full operator,True,,0.0020845518447458744,0.8131243215501961,0.21107272644925812,0.15624001883150057,True,detected,0.6026807139345083
keyed,20270818,6,random,10,0,Pdiag pointwise,True,,0.007721599191427231,0.8135225302219109,0.20787171488475728,0.15591933243212533,True,detected,0.6029959319375656
keyed,20270818,6,random,10,0,Pdiag finite,True,,9.79858707357198,0.7646172271512871,0.2208319950508604,0.17572664456550202,True,detected,0.6039080761052138
keyed,20270818,7,random,10,1,Frame-weighted,True,,0.00970641104504466,0.7587856873704446,0.6107696654872613,0.2993948891730905,True,detected,0.6994495941628317
keyed,20270818,7,random,10,1,Phase scalar GP,True,,0.4410542198456824,0.7587899500372502,0.6107658140111528,0.2993883808932878,True,detected,0.7010285289137729
keyed,20270818,7,random,10,1,TP-GMM additive,True,,25.0681213256903,0.8137594828486786,0.21193438089674274,0.11035322459585335,True,detected,0.5834955323357739
keyed,20270818,7,random,10,1,TP-GMM SE(2),True,,22.645141495857388,0.7961753356097203,0.22093505285155346,0.14984636910685034,True,detected,0.5928249087717654
keyed,20270818,7,random,10,1,Generic RBF,True,,0.3851460446603596,0.8144876000757152,0.2126542201266724,0.15661737933189027,True,detected,0.6049406639841878
keyed,20270818,7,random,10,1,Full operator,True,,0.00214239489287138,0.814472292257838,0.21265028112849574,0.1566159070364714,True,detected,0.6047423475631517
keyed,20270818,7,random,10,1,Pdiag pointwise,True,,0.00782439112663269,0.812570621965665,0.21273409426896753,0.15715938722686354,True,detected,0.6045536946091297
keyed,20270818,7,random,10,1,Pdiag finite,True,,1.4154551620595157,0.757666806983003,0.2371886631360025,0.17924495196390403,True,detected,0.606362333547516
keyed,20270818,8,random,10,2,Frame-weighted,True,,0.006158447824418545,0.7954157980482905,0.6619891521861885,0.3087097659130016,False,right_censored,
keyed,20270818,8,random,10,2,Phase scalar GP,True,,0.24661383079364896,0.7953719012687372,0.6620343876224832,0.3087450289485358,False,right_censored,
keyed,20270818,8,random,10,2,TP-GMM additive,True,,23.419983753934503,0.8016064290641962,0.1942913987781952,0.12878887171329306,True,detected,0.5811551635628105
keyed,20270818,8,random,10,2,TP-GMM SE(2),True,,21.497751753777266,0.8235757466602449,0.19483845064504027,0.11445262798994627,True,detected,0.5816569768288451
keyed,20270818,8,random,10,2,Generic RBF,True,,0.6942212171852589,0.8131298775014999,0.1959838423903813,0.15328523430961877,True,detected,0.6000481642923222
keyed,20270818,8,random,10,2,Full operator,True,,0.002155254129320383,0.8145633699537211,0.1963261092983758,0.15364348667293506,True,detected,0.6000368542110867
keyed,20270818,8,random,10,2,Pdiag pointwise,True,,0.007785926107317209,0.815080574544357,0.20177246210406546,0.15452478402464542,True,detected,0.6017082226851883
keyed,20270818,8,random,10,2,Pdiag finite,True,,1.9318883940577507,0.7964333442253746,0.2248261659898213,0.16770743810003608,True,detected,0.6036629546129071
keyed,20270818,9,qualified,10,0,Frame-weighted,True,,0.006162472069263458,0.7479974475311215,0.6655872136694404,0.33873122555291263,False,right_censored,
keyed,20270818,9,qualified,10,0,Phase scalar GP,True,,0.3468571570701897,0.7479791641700102,0.6656061943741879,0.3387444330900691,False,right_censored,
keyed,20270818,9,qualified,10,0,TP-GMM additive,True,,23.88276968896389,0.7623826532890134,0.2678661618490356,0.16512689258804594,True,detected,0.6370611830007371
keyed,20270818,9,qualified,10,0,TP-GMM SE(2),True,,23.48000389430672,0.804648705369248,0.3351682305011856,0.18135976708039395,True,detected,0.6497268132936735
keyed,20270818,9,qualified,10,0,Generic RBF,True,,0.4615452103316784,0.8089751430685008,0.20401370493266183,0.15591417213923664,True,detected,0.6011494696023133
keyed,20270818,9,qualified,10,0,Full operator,True,,0.00207480788230896,0.810237068799205,0.2043330384548449,0.15622687406592928,True,detected,0.6011319722766875
